"date","author","body","titles","urls"
"Feb 12, 2021","Laura Isabel González, EL VOCERO","El Departamento de Justicia tiene bajo evaluación sobre 500 casos de fraude relacionados al programa de Asistencia de Desempleo Pandémico (PUA, por sus siglas en inglés) y espera agilizar la investigación conformando un frente común con el Departamento del Trabajo y Recursos Humanos (DTRH), el Departamento de Hacienda y el Negociado de la Policía, anunció ayer el designado secretario de la agencia, Domingo Emanuelli.De los casos, se informó que 368 fueron devueltos al DTRH “para la entrega de evidencia” y que se les suministre más información. Mientras que 61 casos se encuentran “bajo investigación activa”.En el renglón de adultos, Emanuelli comunicó que se han radicado 23 casos y “se encuentran otros 26 casos en investigación activa”. Tan solo en dos casos se ha recomendado el cierre.“En cuanto a menores, se encuentran bajo investigación activa 66 casos, 15 casos con recomendación de cierre y 54 casos que deben ser devueltos al Departamento del Trabajo para obtener mayor información”, detalló el secretario de Justicia en entrevista con EL VOCERO.Señaló que en el renglón de pesquisas a los municipios y agencias, se encuentran en “investigación activa” 31 casos.“Doy un número hoy y mañana es otro distinto, porque van llegando más (casos)”, aclaró el funcionario.Ayer la Oficina del Inspector General (OIG) informó que radicó los primeros ocho casos en una “etapa inicial” de investigación con relación a la obtención ilícita de los beneficios del PUA. Estos casos no tienen que ver con los que Justicia tiene bajo la lupa.“Las querellas presentadas son parte de una primera etapa. No obstante, la OIG y el Departamento del Trabajo continúan trabajando conjuntamente en el proceso investigativo”, se indica en la comunicación de la OIG.“Desde que se identificaron irregularidades en las reclamaciones relacionadas a la compensación del PUA, hemos investigado diversos casos de posible fraude. Hemos estado en estrecha colaboración con la OIG proveyendo asistencia técnica para que la misma pueda ejercer sus funciones fiscalizadoras”, expuso el secretario del Trabajo, Carlos Rivera, en el comunicado.Colaboración entre agenciasEmanuelli declaró a este medio que el pasado lunes se reunió con el titular del Trabajo para acordar la colaboración entre las distintas agencias en aras de facilitar la investigación y radicación de casos por supuesto fraude al PUA.“Yo y mi equipo de trabajo nos reunimos con el secretario del Departamento del Trabajo, así como con la subsecretaria y otras personas que le están asistiendo, para comenzar una colaboración que es bien importante para este tipo de casos”, sostuvo.“Acordamos también insertar al grupo de trabajo al Departamento Hacienda y la Policía. Es necesario para que los casos sean asignados con mayor facilidad (…) Hacienda va a ser una pieza clave para darle seguimiento a los casos en términos de pagos o pruebas de trabajo necesarias, para poder establecer el caso”, apuntó Emanuelli.Además del fraude al PUA, el Departamento del Trabajo dejó saber que han encontrado casos de empleados municipales que cobraron el desempleo de manera ilegal y que esto ha ocurrido en los 78 municipios de la Isla.Hace unas semanas, el DTRH envió a los municipios el cobro trimestral de la póliza del seguro por desempleo para que los alcaldes objeten los cargos de todo empleado que mantengan en nómina y aparezca cobrando desempleo.EL VOCERO solicitó información adicional a la Oficina del Inspector General y la portavoz de prensa de la agencia, Gladys Arce, indicó que no brindarían más detalles por ser una “investigación en proceso”.Tampoco fue posible hablar con el secretario del Trabajo, aunque en la agencia aseguraron que “no tenían más detalles” fuera de lo informado por la OIG.","Justicia promete agilizar casos del PUA","/ley-y-orden/justicia-promete-agilizar-casos-del-pua/article_2b7648e8-6cd3-11eb-a9d2-931ab6e71b07.html"
"Feb 12, 2021","Miguel Rivera Puig, EL VOCERO","Un hombre adicto a los narcóticos fue intervenido hace varios días por agentes de la División de Homicidios del Cuerpo de Investigaciones Criminales (CIC) de San Juan como persona de interés en la pesquisa por el asesinato de la líder comunitaria y artista Nilda Álvarez Lugo, ocurrido el 13 de noviembre pasado.El intervenido durmió una noche en las oficinas del CIC en el Cuartel General en Hato Rey, y la segunda noche la pasó en un hogar en el que se procuraba desintoxicarlo.El individuo, que es participante del programa de metadona, abandonó el hogar y fue intervenido nuevamente el miércoles y llevado de regreso al hogar. De lograrse que prospere la desintoxicación, se espera que un fiscal le tome una declaración jurada sobre el asesinato. Se anticipaba, además, que le serían tomadas muestras de ADN.En la primera semana de enero, la patóloga María Conte, directora del Instituto de Ciencias Forenses (ICF), les comunicó a la Fiscalía de San Juan y a los investigadores de la División de Homicidios del CIC que no se pudo levantar material genético de valor en la gorra y la camisa halladas en la escena del crimen para ser comparado con el deambulante, del cual las autoridades sostienen que tienen vídeos —que no han querido hacer públicos— y que según fuentes de la Policía, podría ser el usuario de drogas intervenido.Algunas versiones sostienen que el individuo hizo unas admisiones en torno al asesinato de Álvarez.El Departamento de Justicia aguarda por las diligencias policiales para proceder contra el supuesto sospechoso con otras pruebas circunstanciales.Semanas después del asesinato de Álvarez, la Policía insinuó que el caso estaba esclarecido y que era inminente el arresto de un sospechoso, descrito como una persona sin hogar que deambulaba por las calles de Río Piedras. Supuestamente el sospechoso robó el teléfono celular de la víctima e hizo varias llamadas, lo que ayudó a que pudiera ser identificado.","Cae supuesto sospechoso de asesinato de Nilda Álvarez","/ley-y-orden/cae-supuesto-sospechoso-de-asesinato-de-nilda-lvarez/article_a690d96c-6cd3-11eb-911f-f35d6552ebf1.html"
"11/02/2021","Redacción elvocero.com","Agentes del Distrito de Aguadilla y la División de Homicidios, investigan unos hechos de Heridos de bala reportados a las 9:36 de la noche, a través del Sistema de Emergencia 9-1-1, en el Terminal de Carros Públicos del Bo. Pueblo de Aguadilla.  Según información preliminar, al llegar la Policía se toparon con los cuerpos de dos hombres con impactos de bala, uno de ellos en el Terminal de Carro Públicos, quien fue llevado a un hospital de la región. La otra persona se localizó frente a la ATH del Banco Popular donde ubica la Sucursal Island Finance del citado lugar y falleció en el acto.  La escena está siendo trabajada por el citado personal y se desconoce el móvil de los hechos, así como mayores detalles del incidente.","Reportan un muerto y un herido de bala en Aguadilla","/ley-y-orden/reportan-un-muerto-y-un-herido-de-bala-en-aguadilla/article_1255481c-6cee-11eb-b8f7-334cf2b6b766.html"
"Feb 11, 2021","Miguel Rivera Puig, EL VOCERO","Un hombre adicto a narcóticos fue intervenido hace varios días por agentes de la División de Homicidios del CIC de San Juan, como persona de interés en el asesinato de la líder comunitaria y artista Nilda Álvarez Lugo, ocurrido en la noche del viernes 13 de noviembre del 2020.El intervenido durmió una noche en las oficinas del CIC en el Cuartel General en Hato Rey, y la segunda noche la pasó en un hogar en el que se procuraba desintoxicarlo.El individuo que es participante del programa de metadona, abandonó el hogar y fue intervenido nuevamente ayer y llevado de regreso al hogar. De lograrse que prospere la desintoxicación, se espera que un fiscal le tome una declaración jurada sobre el asesinato que el próximo sábado cumple tres meses de haber ocurrido.Se anticipaba, además, que le serían tomadas muestras de ADN. En la primera semana de enero, la patóloga María Conte, directora del Negociado de Ciencias Forenses les comunicó a la Fiscalía de San Juan y a su vez a los investigadores de la División de Homicidios del CIC, que no se pudo levantar material genético de valor en la gorra y la camisa halladas en la escena del crimen, para ser comparado con el deambulante del cual las autoridades sostienen tienen vídeos, que no han querido hacer público, y quien según fuentes de la Policía podría ser el usuario de drogas intervenido.Algunas versiones sostienen, que el individuo hizo unas admisiones en torno al asesinato.El Departamento de Justicia aguarda por las diligencias policiales para proceder contra el supuesto sospechoso con otras pruebas circunstanciales.Semanas después del asesinato de Nilda, la Policía insinuó que el caso estaba esclarecido y que era inminente el arresto de un sospechoso, descrito como una persona sin hogar que deambulaba por las calles de Río Piedras. Supuestamente el sospechoso robó el teléfono celular de la víctima e hizo varias llamadas, lo que ayudó a que pudiera ser identificado.En las imágenes captadas por los vídeos el presunto asesino, con aspecto de usuario de drogas, llevaba una gorra negra y una camisa similar a las ocupadas en el apartamento de Álvarez Lugo, en el edificio Balseiro Elderly Housing, en la esquina de las calles Balseiro y Añasco de Río Piedras.La fiscal Mibari Rivera Sanfiorenzo y el agente José L. Rivera y el sargento Arnaldo Ruiz, de la División de Homicidios del CIC de San Juan, tienen a su cargo la investigación.","Detienen a persona de interés en el asesinato de Nilda Álvarez","/ley-y-orden/detienen-a-persona-de-inter-s-en-el-asesinato-de-nilda-lvarez/article_159cef80-6c93-11eb-9c8d-03334f856235.html"
"Feb 11, 2021","Melissa Correa Velázquez, EL VOCERO","La Sociedad para la Asistencia Legal y otras entidades denunciaron violaciones constitucionales a los derechos de los sumariados, al no celebrárseles las vistas preliminares en el término que establece la ley -en o antes de 30 días- y a quienes alegan, mantienen en condiciones infrahumanas y en cuarentena indefinida.Los sumariados son imputados de delitos y que están en espera de juicio en las instituciones penales de la Isla y que se presumen son inocentes.Durante una rueda de prensa, la abogada Laura Coss Guzmán observó que el Tribunal Supremo de Puerto Rico determinó en septiembre de 2020, que para proteger la salud ante la pandemia del Covid-19, las vistas antes del juicio serán celebradas a través de videoconferencia.Sin embargo, la letrada mantuvo el Departamento de Corrección y Rehabilitación (DCR) está incumpliendo la normativa y no se están celebrando las audiencias.“Pasan semanas y meses y hay sumariados que ni siquiera han sido traídos para entrevistas con abogados, ni comparecen para sus vistas, excediendo el término de juicio rápido y en violación a los derechos constitucionales”, afirmó Coss Guzmán.Comentó que en ocasiones, los abogados entrevistan a sus clientes un día antes o hasta el mismo día de la vista.“Hay gestiones que tenemos que hacer para representar dignamente y adecuadamente como dicen los cánones de ética y a veces tenemos que hacer investigaciones, gestiones para traer prueba a su favor, testigos a su favor con prueba y evidencia que les sirva en esa vista preliminar y, ¿qué nos ocurre?, que cuando llegamos a la vista preliminar el día 28, qué tiempo tenemos para realizar la investigación”, apuntó Coss Guzmán.Comentó que en ocasiones, los representantes legales comparecen a las audiencias en los tribunales y se les informa que “súbitamente” sus representados fueron trasladados a otra cárcel que no cuenta con el equipo tecnológico para realizar las videoconferencias.De otra parte, denunció que en algunas cárceles no se les está permitiendo el aseo a los reclusos debido a la cuarentena.“Están siendo ubicados en condiciones infrahumanas. Esta cuarentena incluye personas mezcladas habiendo dado positivo con personas de nuevo ingreso, con personas que no se sabe si están infectadas… Hay falta de camas, están durmiendo en el piso, sin acceso a un baño decente… Son condiciones que no se pueden permitir aunque se les haya privado de su libertad”, expuso Coss Guzmán.Mientras, el abogado Diego Alcalá dijo a preguntas de la prensa que tradicionalmente, el 15% de la población penal está compuesta por sumariados.“A quién esto más afecta es a la gente empobrecida del País, que no tiene los recursos para prestar una fianza”, apuntó Coss Guzmán.Entretanto, la directora ejecutiva de Amnistía Internacional de Puerto Rico, Liza Gallardo, advirtió que si el DCR no toma acción ante esta denuncias, la organización tomará acciones a nivel internacional, las cuales no adelantó.Durante la conferencia de prensa, Coss Guzmán mencionó varios nombres de sumariados de quienes se desconoce en cuál institución penal están recluidos.Por su parte, la secretaria del DCR, Ana Escobar Pabón, afirmó que se han celebrado 1,119 vistas a través de videoconferencia, desde que asumió la dirección de la agencia en el Centro de Ingreso Bayamón 705, Bayamón 292, Ponce 676, Ponce 246, 224 y 304 y en Guerrero en Aguadilla y en el Centro de Rehabilitación de Mujeres. “Hemos recibido visitas de abogados; 99 visitas se han hecho de manera presencial y a través de videoconferencia y han participado en 97 entrevistas. Estamos en la mejor disposición de colaborar, de recibirlos, de que no necesitan una cita para ser atendidos en nuestra agencia. Tenemos puertas abiertas y si ellos tienen alguna duda o alguna información adicional con relación a sus clientes, podemos atenderlo e informarle de inmediato cuál es la situación de cada uno”, señaló la funcionaria.En cuanto a la situación de aseo, respondió que el asunto está bajo investigación. “Mantenemos constante monitoría de los servicios en las áreas médicas. De encontrar que ese tipo de denuncia es correcta y cierta, definitivamente entraremos en un proceso donde iniciaremos, aparte de una investigación administrativa, cualquier tipo de sanción que aplique a aquellos empleados que han permitido que esta situación ocurra, de ser cierta”, anticipó.","Denuncian violaciones a derechos de sumariados en cárceles","/ley-y-orden/denuncian-violaciones-a-derechos-de-sumariados-en-c-rceles/article_248f6bf8-6c89-11eb-8025-1f1bab9615bd.html"
"Feb 11, 2021","Redacción, EL VOCERO","El juicio contra el cerrajero Jensen Medina Cardona, acusado por el asesinato de la joven ejecutiva Arellys Mercado Ríos, se iniciará el 23 de marzo, según transcendió en una vista de status del caso.La jueza del Tribunal de Primera Instancia de Fajardo, Gema González Rodríguez, señaló las fechas del 23, 25 y 26 de marzo; 6,9,12 y 13, 27 y 30 de abril y 4,6 y 7 de mayo para la celebración del proceso judicial.
        
            
                         Download PDF
                    
        
        
    La defensa del acusado se reservó el derecho de apelar la decisión del tribunal de que no procedía un juicio por jurado.El pasado 2 de febrero, la magistrada González Rodríguez denegó la petición de Medina Cardona de que se le restituyera el derecho a juicio por jurado.Medina Cardona se encuentra en libertad bajo fianza. Este enfrenta cargos por asesinato en primer grado y violaciones a la Ley de Armas.El asesinato de Mercado Ríos ocurrió en la noche del domingo, 18 de agosto de 2019, aproximadamente a las 9:43 p.m. en el área del muelle Villa Marina Yatch Harbour, en Villa Marina Boulevard, en Fajardo.La joven de 34 años, quien se desempeñaba como gerente de ventas de una empresa dueña de varias funerarias, murió en el acto al recibir un balazo en el cuello en las instalaciones de Villa Marina.","Pautan fechas para la continuación del juicio contra Jensen Medina","/ley-y-orden/pautan-fechas-para-la-continuaci-n-del-juicio-contra-jensen-medina/article_bd6755f2-6c89-11eb-b00f-4b763f753a21.html"
"Feb 11, 2021","Redacción, EL VOCERO","El Área de Querellas e Investigaciones de la Oficina del Inspector General de Puerto Rico (OIG) radicó las primeras querellas contra empleados públicos que solicitaron y recibieron los beneficios del Programa de Asistencia de Desempleo por la Pandemia (PUA).Con esto, se da inicio a un procedimiento adjudicativo formal para determinar las penalidades que procedan. El proceso investigativo se dio en colaboración del Departamento del Trabajo y Recursos Humanos (DTRH).En este procedimiento los servidores públicos concernidos serán acreedores de las garantías del debido proceso de ley. Las querellas se sustentan en conducta ilegal al recibir los beneficios del PUA, sin tener derecho a ello.“Desde que se identificaron irregularidades en las reclamaciones relacionadas a la compensación del PUA, hemos investigado diversos casos de posible fraude. Hemos estado en estrecha colaboración con la OIG proveyéndole asistencia técnica para que la misma pueda ejercer sus funciones fiscalizadoras”, dijo el secretario del Trabajo, Carlos Rivera Santiago. La evaluación e investigación llevada a cabo estuvo a cargo del Área de Querellas en Investigaciones de la OIG, bajo las facultades conferidas en los artículos 2,7,8 y 17 de la Ley Núm. 15 de 2017, Ley del Inspector General de Puerto Rico.Las querellas presentadas son parte de una primera etapa, no obstante, la OIG y el DTRH continúan trabajando conjuntamente en el proceso investigativo.La OIG sostuvo que esta información parte del interés público que ha generado las reclamaciones del PUA. Para salvaguardar la pulcritud del proceso administrativo, la OIG indicó que no emitirá declaraciones adicionales.","Radican primeras querellas contra empleados públicos por fraude al PUA","/ley-y-orden/radican-primeras-querellas-contra-empleados-p-blicos-por-fraude-al-pua/article_b99091fc-6c73-11eb-8229-0f9cac6aca9b.html"
"11/02/2021","InterNewsService","Una transeúnte fue asaltada por un delincuente solitario a las 8:49 de anoche mientras caminaba por la calle Kings Court, en el Condado.La querellante denunció que cuando se disponía a cruzar la calle se le acercó un individuo que le arrebató la cartera que contenía documentos personales y 20 dólares en efectivo.El caso quedó en manos de agentes de la División de Robos del Cuerpo de Investigaciones Criminales (CIC) de San Juan.","Le roban por la fuerza la cartera a una mujer en el Condado","/ley-y-orden/le-roban-por-la-fuerza-la-cartera-a-una-mujer-en-el-condado/article_b95e4ec6-6c6f-11eb-b945-7b61a86a01dc.html"
"Feb 11, 2021","InterNewsService","En la Cárcel Regional de Bayamón fueron ingresados anoche Javier Castro Saavedra, de 54 años, y Milaydy Galván Lozano, de 66, tras ser acusados de fraudes reiterados en contra de personas de la tercera edad.Según informó el teniente César Ramos, director de la División de Propiedad y Fraude del Cuerpo de Investigaciones Criminales de Humacao, los hechos ocurrieron entre el año pasado y la actualidad en Naguabo, donde los imputados se les acercaban a las víctimas para ofrecerles billetes de lotería supuestamente premiados y que debido a que como extranjeros no podían cobrarlos.Los delincuentes le solicitaban 10 mil dólares a cambio del supuesto billete premiado, montaban a las víctimas en un vehículo y lo llevaban a alguna institución bancaria o a sus residencias para buscar el dinero.Una vez que lo obtenían, abandonaban a los perjudicados en una farmacia o un centro comercial.Fueron acusados de maltrato a personas de edad avanzada, falsificación de documentos y resistencia u obstrucción a la autoridad pública.La fiscal Mayte Flores presentó las pruebas ante la jueza Enid Rivera, quien determinó causa probable y les impuso una fianza global de 60 mil dólares, que no fue cubierta.","A la cárcel acusados de timar a ancianos con supuestos billetes premiados","/ley-y-orden/a-la-c-rcel-acusados-de-timar-a-ancianos-con-supuestos-billetes-premiados/article_53681786-6c6b-11eb-9d3b-bf79199d719e.html"
"Feb 11, 2021","Miguel Rivera Puig, EL VOCERO","CAGUAS – Un agente adscrito a la banda de la Policía, le disparó esta mañana a un individuo que supuestamente intentó agredirlo con un cuchillo en medio de una disputa por un estacionamiento.El individuo resultó ileso y se fue a la huida.Las discrepancias comenzaron hace unos días, cuando aparentemente el agente le hizo un señalamiento por el mal uso de un estacionamiento en la calle El Troche, a pasos del condominio Torre de Tokio, donde ocurrieron los hechos a eso de la 7:30 de la mañana de hoy.","Agente repele agresión disparando","/ley-y-orden/agente-repele-agresi-n-disparando/article_f73d6eac-6c65-11eb-94eb-e369ce60d8c8.html"
"11/02/2021","InterNewsService","Dos hombres fueron arrestados a las 2:10 de la madrugada de hoy, al ser sorprendidos provocándole daños a una guagua que se encontraba estacionada en la avenida Pedro Mora Acosta, en Arecibo.Los agentes Carlos De Jesús González y Orville Batista De Jesús, del precinto 107 de Arecibo, sorprendieron a los individuos mientras realizaban un patrullaje preventivo y procedieron a la detención de Roberto C. Torres Torres, de 25 años, y Alvin Y. Torres Santiago, de 42, a quienes se les confiscó un rifle neumático.El vehículo, una Hyundai Kona del año 2018, sufrió daños en la carrocería y los cristales.","Arrestan a sujetos sorprendidos provocándole daños a una guagua","/ley-y-orden/arrestan-a-sujetos-sorprendidos-provoc-ndole-da-os-a-una-guagua/article_54f0da64-6c63-11eb-b382-335db5e8c660.html"
"11/02/2021","InterNewsService","Un joven de 26 años resultó herido de bala mientras manipulaba un arma en horas de la tarde de ayer, en Yabucoa.El perjudicado resultó con una herida de bala en la mano izquierda y fue atendido en el Centro de Diagnóstico y Tratamiento (CDT) de Yabucoa.La Policía informó que cuando se dirigía al centro asistencial, el joven provocó un accidente de tránsito de carácter leve en la carretera PR-182, en el barrio Calabazas, en Yabucoa.Asumió el caso el agente Elisamuel Díaz, del distrito de Yabucoa.","Joven se hiere accidentalmente al manipular su arma","/ley-y-orden/joven-se-hiere-accidentalmente-al-manipular-su-arma/article_3ef10e7c-6c5f-11eb-afdc-177d8803cc08.html"
"10/02/2021","Melissa Correa Velázquez, EL VOCERO","El Servicio de Inmigración y Aduanas (ICE, por sus siglas en inglés), arrestó a un sujeto por presuntamente distribuir material pornográfico de menores.De acuerdo a un comunicado de prensa, Francisco A. De la Cruz Coplín, de 30 años fue detenido, luego de que el Centro Nacional para Niños Desaparecidos y Explotados Sexualmente (Ncmec, por sus siglas en inglés), lo identificó como solicitante de material pornográfico de menores. La denuncia, emitida por la fiscal federal Ginette Milanés, indica que el acusado buscaba a un menor de edad para participar en actividades sexuales.De la Cruz Coplín compareció a la vista inicial ante el magistrado Marshal Morgan, quien ordenó su ingreso en el Centro de Detención Metropolitano de Guaynabo (MDC, por sus siglas en inglés).“La explotación sexual de menores, en todas sus formas, es un delito despreciable y grave. El ICE investigará ferozmente estos crímenes para identificar al presunto perpetrador, arrestarlo y obtener evidencia sólida que prevalecerá en la corte ”, dijo el director del ICE en la Isla Iván J. Arvelo.","ICE arresta sujeto por pornografía infantil","/ley-y-orden/ice-arresta-sujeto-por-pornograf-a-infantil/article_f7b69f2c-6bf0-11eb-ac72-7f132f27ed80.html"
"10/02/2021","Melissa Correa Velázquez, EL VOCERO","El Task Force de Ofensores Violentos del Servicio de Alguaciles Federales, arrestó a un sujeto en el estado de Ohio, que era buscado en Puerto Rico por un asesinato ocurrido el 14 de agosto del pasado año en Hatillo.Luis Pérez Galán, fue arrestado en la ciudad de Cleveland.Contra Pérez Galán pesaba una orden de arresto por asesinato en primer grado y violaciones a la Ley de Armas. Se le había impuesto una fianza de $800,000.El arrestado será extraditado a la Isla en las próximas semanas para enfrentar los cargos correspondientes.En el arresto colaboró la Unidad de Inteligencia y Arrestos Especiales de la Policía de Puerto Rico, región de Arecibo.Mientras, el jefe de los Alguaciles Federales, Wilmer Ocasio indicó que el arresto de asesinos y ofensores violentos sigue siendo prioridad para su agencia en Puerto Rico.“Continuaremos colaborando con el Departamento de Seguridad Pública, sus negociados, agencias federales y autoridades municipales para hacer nuestras comunidades más seguras”, afirmó.","Arrestan en Ohio sujeto que era buscado por un asesinato en Hatillo","/ley-y-orden/arrestan-en-ohio-sujeto-que-era-buscado-por-un-asesinato-en-hatillo/article_2b565ece-6bee-11eb-bd19-9f876b7bc585.html"
"10/02/2021","Redacción elvocero.com","El comisionado del Negociado de la Policía, Antonio López Figueroa, informó que personal de la Unidad Marítima de Vega Baja incautó un millonario cargamento de cocaína y marihuana en la playa Los Tubos, en Manatí, a las 4:30 de la mañana de hoy.“Los uniformados se encontraban realizando un patrullaje marítimo terrestre cuando se percataron del cargamento valorado en 4.4 millones de dólares”, relató López Figueroa.De acuerdo con los oficiales del Negociado de las Fuerzas Unidas de Rápida Acción (FURA) se ocuparon 139 bloques de cocaína con un peso total de 164 kilos de cocaína y 43 bloques de marihuana con un peso total de 25 kilos.“El valor de la cocaína fue estimado en $4,264,000 y el de la marihuana en $150,000”, detalló el jefe policial.""Nuevamente, los compañeros del Negociado de FURA demuestran el firme compromiso de nuestros policías para erradicar el narcotráfico. Reconozco y agradezco el excelente trabajo que realizan para sacar de circulación los elementos ilegales que abonan a la violencia en nuestro pueblo. Los planes integrados para atender la incidencia criminal y el tráfico ilegal de sustancias controladas continúan vigentes. Recordamos a la ciudadanía que puede informar confidencialmente cualquier situación que entienda sea parte de la comisión de un delito llamando al 787-343-2020"", añadió el comisionado.En la incautación se arrestó a una persona de estatus migratorio no definido y la Oficina de Seguridad Interna del Servicio de Inmigración y Aduanas (ICE-HSI) asumió jurisdicción del caso.","Policía incauta millonario cargamento de droga en Manatí","/ley-y-orden/polic-a-incauta-millonario-cargamento-de-droga-en-manat/article_46214484-6bcc-11eb-821a-27c9b5d55734.html"
"10/02/2021","InterNewsService","Con el fin de asegurar la implementación de la Ley 59, la Oficina de la Procuradora de las Mujeres (OPM) continúa los adiestramientos a los agentes del orden público municipal y el personal que labora en los cuarteles de los ayuntamientos.La Ley 59 (“Ley para la Educación, Prevención y Manejo de la Violencia Doméstica para los Municipios de Puerto Rico”), en el artículo 3 ordena a la OPM a elaborar e impartir un programa de educación y adiestramiento, dirigido a suplir herramientas a los policías municipales y al personal que labora en los cuarteles municipales sobre la prevención y manejo de la violencia doméstica.“En nuestro rol de oficina fiscalizadora, velaremos por el estricto cumplimiento con lo estipulado en la ley. Del mismo modo y con el único propósito de asegurar que el personal municipal maneje de forma más efectiva todo caso de violencia de género, estamos facultados para imponer multas a aquellos municipios que incumplan con su responsabilidad”, explicó la procuradora de las Mujeres, Lersy Boria Vizcarrondo.El programa de Educación y Adiestramiento para la Prevención y Manejo de la Violencia Doméstica adscrito a la OPM es un esfuerzo en conjunto con el Negociado de la Policía para lograr un mejor manejo de las instancias de violencia doméstica, agresión sexual, violencia en cita y acecho en Puerto Rico.Boria Vizcarrondo detalló que “el objetivo principal de estos adiestramientos es lograr que todo el personal a cargo de la intervención de posibles situaciones de violencia doméstica, estén debidamente capacitados y educados para identificar de forma sensible y eficiente los casos de violencia doméstica, que por la naturaleza de sus funciones deberá atender cada día”.Los talleres le proporcionarán al personal municipal las herramientas necesarias para, entre otras cosas, entender la complejidad de la violencia doméstica, evitar que la víctima sea doblemente castigada por el sistema; fortalecer en ocasiones la debilitada autoestima de las víctimas; apoyar a la víctima de violencia doméstica para que pueda conservar la custodia de sus hijos, ser agentes de prevención, salvando las vidas de nuestras víctimas, y por ende, la estabilidad emocional de cientos de familias.El programa, ofrecido de forma virtual, consiste en ocho horas de adiestramientos anualmente a policías municipales y personal de apoyo en los cuarteles.De estas, cuatro horas serán ofrecidas por la OPM en las que se discutirán los temas de aspectos biopsicosociales de la violencia doméstica, protocolos de violencia doméstica y “Burn out”.Las restantes cuatro horas serán ofrecidas por la Academia de la Policía con los temas de entrevista a víctimas y testigos, estrategias de investigación y manejo de escenas del delito.Los municipios que recibirán el adiestramiento en el mes de febrero de 2021 son Adjuntas, Añasco, Bayamón, Cabo Rojo, Ceiba, Dorado, Florida, Guánica, Guayanilla, Gurabo, Hatillo, Jayuya, Juana Díaz, Juncos, Las Marías, Las Piedras, Peñuelas, Quebradillas, Rincón, Toa Baja, Utuado, entre otros.Se informó además que los municipios de Aguadilla, Aguas Buenas, Aibonito, Arroyo, Barceloneta, Barranquitas, Caguas, Camuy, Canóvanas, Carolina, Cataño, Cayey, Ciales, Cidra, Comerío, Fajardo, Guaynabo, Isabela, Lajas, Mayagüez, Moca, Morovis, Ponce, Salinas, San Germán, Santa Isabel, Toa Baja, Trujillo Alto, Vega Baja y Quebradillas ya recibieron el adiestramiento.","Adiestran a policías municipales sobre la violencia de género","/ley-y-orden/adiestran-a-polic-as-municipales-sobre-la-violencia-de-g-nero/article_76665d4a-6bc8-11eb-8eb5-0f7e511b54bf.html"
"Feb 10, 2021","Miguel Rivera Puig, EL VOCERO","TOA BAJA – La Policía busca a un individuo que a eso de las 8:25 de la mañana de hoy atropelló a sus padres en la calle José Mercado, en la urbanización Levittown.Los padres resultaron con lesiones leves. Al lugar acudieron los paramédicos para brindarles los primeros auxilios.El individuo huyó en un Toyota Camry color verde modelo de 2004, del cual no se ofreció número de tablilla.","Atropella a sus padres y se va a la huida","/ley-y-orden/atropella-a-sus-padres-y-se-va-a-la-huida/article_0bd3fc6a-6ba2-11eb-a7c4-4777c666d1dd.html"
"Feb 10, 2021","Redacción elvocero.com","Un accidente de carácter fatal se reportó a eso de las 6:24 a.m. de hoy, en la intersección de las carreteras PR-901 y la PR-3, cerca de una farmacia en Yabucoa.Según la Policía, un peatón fue arrollado en el lugar y falleció poco después mientras recibía atención médica.El vehículo involucrado permaneció en el lugar.Agentes adscritos a la División de Patrullas de Carreteras de Humacao se hicieron cargo de la investigación.","Accidente fatal en Yabucoa","/ley-y-orden/accidente-fatal-en-yabucoa/article_e1ab21dc-6b99-11eb-9dc2-63b6ba5b2a25.html"
"Feb 10, 2021","Redacción elvocero.com","Un peatón falleció arrollado a eso de las 6:20 a.m. de hoy, en el kilómetro 5.2 del expreso Román Baldorioty de Castro, a la altura del residencial Luis Llorens Torres, en San Juan.Según fuentes de EL VOCERO, el conductor involucrado en el accidente fatal se detuvo en la escena.Al momento, la víctima no ha sido identificada.Agentes de la División de Tránsito de San Juan investigan.","Hombre muere arrollado en la Baldorioty de Castro","/ley-y-orden/hombre-muere-arrollado-en-la-baldorioty-de-castro/article_14011338-6b8d-11eb-af4d-c32d47ba281d.html"
"10/02/2021","Redacción elvocero.com","Un hombre resultó herido de bala a eso de las 8:45 p.m. de ayer, en hechos que ocurrieron en un liquor store que ubica en la calle 14 de la urbanización Sierra Linda, en Bayamón.Según la Policía, el perjudicado alegó que se encontraba en el lugar cuando alguien, a quien no pudo identificar, le realizó una detonación.Este fue trasladado a una institución médica de la zona, donde se le diagnosticó una herida de bala en el área del pecho.Al momento, se desconoce su condición.El agente Luis Vázquez, adscrito al Precinto de Bayamón Oeste, investigó preliminarmente y refirió el caso a la División de Agresiones del Cuerpo de Investigaciones Criminales (CIC) de Bayamón para el seguimiento de la pesquisa.","Herido de bala en Bayamón","/ley-y-orden/herido-de-bala-en-bayam-n/article_d6b8d66a-6b8b-11eb-bfa8-630aff12a16a.html"
